000000158945.jpg	Out:	surfboard	0.8454895	[355.24578416347504, 336.4680862426758, 432.480552315712, 377.5297164916992]
000000158945.jpg	Out:	surfboard	0.6411399	[264.65918374061584, 168.4603500366211, 305.52647519111633, 193.77090454101562]
000000158945.jpg	Out:	surfboard	0.4370036	[8.322070300579071, 316.97200775146484, 199.90485000610352, 525.5930709838867]
000000291791.jpg	Out:	chair	0.6071275	[431.4324951171875, 173.52187061309814, 591.5525054931641, 318.37860214710236]
000000291791.jpg	Out:	laptop	0.742783	[-0.03417015075683594, 58.99618265032768, 101.77872657775879, 295.216282248497]
000000291791.jpg	Out:	keyboard	0.62669355	[0.7223272323608398, 240.7425393164158, 93.16513061523438, 275.7527667284012]
000000291791.jpg	Out:	book	0.4616408	[615.0066757202148, 161.70041924715042, 640.6330871582031, 287.63953310251236]
000000291791.jpg	Out:	book	0.44454262	[333.2746124267578, 133.01499563455582, 373.3000183105469, 204.70163750648499]
000000291791.jpg	Out:	book	0.20108639	[376.9314956665039, 124.37634967267513, 391.0811996459961, 192.33883893489838]
000000291791.jpg	Out:	book	0.19825448	[607.3785400390625, 104.0836071819067, 621.8301391601562, 165.21245422959328]
000000291791.jpg	Out:	book	0.13693392	[628.5049438476562, 16.582609854638577, 640.2560424804688, 81.57365661859512]
000000291791.jpg	Out:	book	0.1259696	[7.3398590087890625, 295.04957431554794, 640.2666473388672, 498.5086800456047]
000000291791.jpg	Out:	book	0.11651763	[630.4850006103516, 188.77363884449005, 640.4795837402344, 270.67809396982193]
000000291791.jpg	Out:	book	0.09870818	[598.2125854492188, 105.82698401808739, 612.8984832763672, 162.34944996237755]
000000291791.jpg	Out:	book	0.086255975	[369.1232681274414, 132.25703221559525, 379.33216094970703, 187.91434198617935]
000000291791.jpg	Out:	book	0.080520555	[560.3105926513672, 137.8002568781376, 584.2517852783203, 154.17210611701012]
000000291791.jpg	Out:	book	0.06612021	[561.7716979980469, 129.94893783330917, 583.7847137451172, 142.28127986192703]
000000291791.jpg	Out:	book	0.06463698	[396.2696838378906, 129.7290350496769, 406.9483184814453, 173.8019131720066]
000000291791.jpg	Out:	book	0.056711346	[358.13648223876953, 144.93165343999863, 369.5198440551758, 202.34021443128586]
000000291791.jpg	Out:	book	0.056661982	[568.146858215332, 3.6300429329276085, 589.2193222045898, 33.61898576468229]
000000274066.jpg	Out:	dog	0.64042234	[127.41615295410156, 97.9618336558342, 633.4561157226562, 410.2435262799263]
000000112798.jpg	Out:	backpack	0.08037995	[568.8500595092773, 27.15545290708542, 639.8534774780273, 119.30283889174461]
000000112798.jpg	Out:	cell phone	0.13135351	[288.53418350219727, 66.06068630516529, 316.87063217163086, 73.37044803798199]
000000520301.jpg	Out:	handbag	0.08652729	[331.05666160583496, 300.0654602050781, 362.1892833709717, 344.0917205810547]
000000520301.jpg	Out:	bottle	0.26972353	[373.19838523864746, 140.2412986755371, 387.91136741638184, 181.8977165222168]
000000520301.jpg	Out:	bottle	0.116738364	[453.45860481262207, 157.93362617492676, 464.22823905944824, 183.9592170715332]
000000520301.jpg	Out:	bottle	0.082722954	[460.5257034301758, 159.1893768310547, 472.9582214355469, 183.53309631347656]
000000336628.jpg	Out:	cell phone	0.11051565	[-0.019308477640151978, 39.15208339691162, 21.63290584087372, 89.0284538269043]
000000336628.jpg	Out:	book	0.21771654	[0.046215981245040894, 519.0654754638672, 88.11757802963257, 640.0003051757812]
000000057150.jpg	Out:	backpack	0.70843625	[0.23859143257141113, 52.7871036529541, 20.881319046020508, 90.8354663848877]
000000057150.jpg	Out:	backpack	0.45292082	[38.150296211242676, 67.0989990234375, 75.12655019760132, 104.07127380371094]
000000057150.jpg	Out:	backpack	0.21999267	[43.308695554733276, 110.08256912231445, 94.36786651611328, 174.22176361083984]
000000057150.jpg	Out:	backpack	0.091194294	[45.14254689216614, 136.18285179138184, 63.031296730041504, 172.5271224975586]
000000057150.jpg	Out:	handbag	0.42896703	[30.39430260658264, 261.86389923095703, 113.7821102142334, 319.9013900756836]
000000057150.jpg	Out:	teddy bear	0.9079027	[100.24731874465942, 85.87976455688477, 210.28372764587402, 261.4596366882324]
000000051598.jpg	Out:	bottle	0.24211688	[104.8660147190094, 318.4765625, 116.40683054924011, 344.2768859863281]
000000051598.jpg	Out:	bottle	0.2241615	[80.87146639823914, 303.5823059082031, 102.30918288230896, 344.9818420410156]
000000051598.jpg	Out:	bottle	0.08407229	[122.41137385368347, 318.7983703613281, 142.3081934452057, 348.3155059814453]
000000267169.jpg	Out:	remote	0.065525725	[442.41573333740234, 85.02400594949722, 567.7347946166992, 222.9217348098755]
000000145781.jpg	Out:	dog	0.051597223	[5.212535858154297, 21.68905735015869, 610.2907562255859, 360.2984619140625]
000000145781.jpg	Out:	bottle	0.1414153	[306.01806640625, 212.54400730133057, 635.2259826660156, 474.0350532531738]
000000376625.jpg	Out:	handbag	0.53054345	[567.6381301879883, 241.46250247955322, 587.8312301635742, 273.9214655160904]
000000376625.jpg	Out:	handbag	0.15131144	[216.62309646606445, 246.4494582414627, 220.77619552612305, 255.77487361431122]
000000376625.jpg	Out:	handbag	0.12767315	[512.5687789916992, 247.69251948595047, 530.6525802612305, 264.85074013471603]
000000376625.jpg	Out:	handbag	0.067918904	[120.8635139465332, 250.72115939855576, 128.0683708190918, 265.93175369501114]
000000376625.jpg	Out:	handbag	0.050147362	[449.55970764160156, 254.42886233329773, 456.6718292236328, 271.2546396255493]
000000376625.jpg	Out:	clock	0.121859245	[605.7762908935547, 14.127092882990837, 639.7454071044922, 75.21581843495369]
000000274687.jpg	Out:	handbag	0.14176376	[285.78407287597656, 125.92334747314453, 420.53062438964844, 220.2802848815918]
000000274687.jpg	Out:	chair	0.18980998	[407.95223236083984, 3.0459165573120117, 569.3368911743164, 261.13780975341797]
000000073533.jpg	Out:	cell phone	0.7754367	[470.73352813720703, 365.35059928894043, 545.3647994995117, 405.4471492767334]
000000073533.jpg	Out:	cell phone	0.57831657	[260.15026092529297, 338.09535026550293, 362.61383056640625, 387.97316551208496]
000000545219.jpg	Out:	backpack	0.408069	[18.772737979888916, 291.3496971130371, 50.117130279541016, 365.81411361694336]
000000545219.jpg	Out:	handbag	0.37939638	[19.212313890457153, 296.6272830963135, 49.59754467010498, 367.1853733062744]
000000545219.jpg	Out:	handbag	0.06377138	[40.47791004180908, 360.8910083770752, 84.96496200561523, 439.2884159088135]
000000545219.jpg	Out:	cell phone	0.06485183	[241.68638229370117, 296.71420097351074, 269.3976402282715, 325.9705638885498]
