000000256407.jpg	Out:	backpack	0.15870759	[359.7242832183838, 362.0695114135742, 365.54503440856934, 387.6131820678711]
000000256407.jpg	Out:	handbag	0.41466844	[458.99657249450684, 402.860107421875, 465.1984691619873, 424.79034423828125]
000000256407.jpg	Out:	handbag	0.11642803	[409.28781509399414, 406.2433624267578, 418.2667350769043, 424.3962097167969]
000000256407.jpg	Out:	tv	0.43304968	[12.686619758605957, 13.439064025878906, 301.09771728515625, 283.45251083374023]
000000563604.jpg	Out:	bottle	0.23655197	[82.51768112182617, 259.73693984746933, 90.13586044311523, 274.12713998556137]
000000563604.jpg	Out:	chair	0.14100625	[465.66139221191406, 225.90767562389374, 490.4449462890625, 257.37400448322296]
000000563604.jpg	Out:	tv	0.90426755	[237.78488159179688, 139.27091872692108, 280.67298889160156, 179.31665325164795]
000000563604.jpg	Out:	remote	0.10155729	[142.51599311828613, 266.858950316906, 172.4982452392578, 277.16104358434677]
000000383443.jpg	Out:	chair	0.33579782	[316.7396926879883, 113.07623520493507, 500.2645492553711, 166.00823190808296]
000000383443.jpg	Out:	cell phone	0.13848864	[239.1571807861328, 80.79545590281487, 368.04698944091797, 129.4080686569214]
000000578871.jpg	Out:	backpack	0.6284924	[252.75818824768066, 243.9300537109375, 369.7203540802002, 405.5108642578125]
000000578871.jpg	Out:	skis	0.14249364	[204.16683197021484, 576.1580657958984, 440.6748390197754, 606.544189453125]
000000326128.jpg	Out:	bottle	0.50002867	[266.3312816619873, 258.16551208496094, 292.76530265808105, 336.8288040161133]
000000294855.jpg	Out:	tennis racket	0.79763186	[345.39881348609924, 145.81305161118507, 478.82112860679626, 185.4952611029148]
000000485027.jpg	Out:	umbrella	0.10511338	[161.8692282140255, 372.00355529785156, 182.02464002370834, 400.52330017089844]
000000485027.jpg	Out:	tv	0.39484742	[118.12058484554291, 274.2129898071289, 128.5278794169426, 335.17459869384766]
000000180296.jpg	Out:	clock	0.7885039	[468.51165771484375, 158.9333724975586, 641.4891052246094, 328.8522148132324]
000000180296.jpg	Out:	vase	0.23230767	[424.4366455078125, 290.08126974105835, 447.24342346191406, 352.26264238357544]
000000088345.jpg	Out:	cell phone	0.8725565	[269.18413162231445, 15.139394626021385, 320.6785202026367, 151.9201546907425]
000000493334.jpg	Out:	chair	0.22810312	[88.9883041381836, 51.69360727071762, 490.7251000404358, 247.86464297771454]
000000399560.jpg	Out:	bottle	0.19232246	[-0.3673672676086426, 26.696153596043587, 45.31843185424805, 104.55073320865631]
000000399560.jpg	Out:	laptop	0.94321406	[382.7558135986328, 186.1191422343254, 644.3053436279297, 483.2481029033661]
000000399560.jpg	Out:	remote	0.16849308	[587.8193283081055, 74.47128164768219, 639.4222640991211, 185.7506821155548]
000000399560.jpg	Out:	keyboard	0.78141713	[399.2328643798828, 188.76335108280182, 645.506591796875, 482.7964062690735]
000000399560.jpg	Out:	book	0.676049	[-0.06883621215820312, 125.19495606422424, 101.95237159729004, 241.0961413383484]
000000399560.jpg	Out:	book	0.22474599	[258.4904098510742, 214.75944113731384, 434.9216842651367, 409.68178153038025]
000000376264.jpg	Out:	umbrella	0.9294044	[136.95802688598633, 104.97514241933823, 404.6965026855469, 222.41435188055038]
000000376264.jpg	Out:	handbag	0.8673783	[220.93002319335938, 185.3804376721382, 285.1511764526367, 308.47620540857315]
000000376264.jpg	Out:	cell phone	0.1364944	[313.2859420776367, 209.46510523557663, 330.1173782348633, 219.77133721113205]
000000250127.jpg	Out:	cell phone	0.44914305	[499.86522674560547, 171.81503295898438, 511.69178009033203, 191.4044952392578]
000000323263.jpg	Out:	surfboard	0.9109881	[21.60120964050293, 6.089427351951599, 329.57324981689453, 451.53814923763275]
000000323263.jpg	Out:	bottle	0.17908467	[488.62483978271484, 330.242396235466, 610.6521224975586, 364.5540336370468]
000000078915.jpg	Out:	backpack	0.5360909	[269.77101188898087, 107.18639373779297, 344.52903789281845, 192.00838088989258]
000000078915.jpg	Out:	tennis racket	0.9240318	[157.9722482562065, 297.23033905029297, 207.28651320934296, 404.69356536865234]
000000078915.jpg	Out:	chair	0.8720399	[185.6429100036621, 44.48322772979736, 231.16097354888916, 67.41711139678955]
000000078915.jpg	Out:	chair	0.86098033	[92.75272624194622, 31.2410831451416, 138.59288820624352, 56.66773796081543]
000000078915.jpg	Out:	chair	0.85534257	[138.75589054822922, 37.758798599243164, 185.13832092285156, 59.71268653869629]
000000078915.jpg	Out:	chair	0.8100584	[406.39667642116547, 19.16153311729431, 457.41699719429016, 55.70026874542236]
000000078915.jpg	Out:	chair	0.73283714	[0.250018872320652, 21.127572059631348, 42.773274548351765, 47.64806270599365]
000000078915.jpg	Out:	chair	0.6980663	[46.05993416160345, 26.339595317840576, 91.714111328125, 50.57268142700195]
000000078915.jpg	Out:	chair	0.5765853	[233.85385939478874, 50.023207664489746, 250.35958462953568, 68.2527494430542]
000000078915.jpg	Out:	chair	0.28794393	[306.13657492399216, 7.669452428817749, 327.73700135946274, 38.11870098114014]
000000078915.jpg	Out:	chair	0.14143257	[457.97474014759064, 24.893953800201416, 480.852637052536, 41.74496650695801]
000000078915.jpg	Out:	chair	0.11940973	[280.4660068154335, 4.164886474609375, 308.45550578832626, 40.90120792388916]
000000078915.jpg	Out:	chair	0.11308662	[468.2301978468895, 2.9744207859039307, 481.18727135658264, 26.113648414611816]
000000134882.jpg	Out:	handbag	0.15938845	[495.6120300292969, 351.5392082333565, 606.5428161621094, 397.4417994618416]
000000134882.jpg	Out:	book	0.4709781	[81.73676490783691, 132.80392983555794, 150.83434104919434, 153.0477277636528]
000000134882.jpg	Out:	book	0.42498392	[207.09571838378906, 126.8433995693922, 225.9292221069336, 203.16139170527458]
000000134882.jpg	Out:	book	0.3963601	[26.372087001800537, 98.9226641356945, 58.59341621398926, 186.6672951579094]
000000134882.jpg	Out:	book	0.39448625	[27.391958236694336, 266.7938622236252, 42.55652904510498, 345.64038902521133]
000000134882.jpg	Out:	book	0.36994404	[61.42786979675293, 104.2653315961361, 81.89764022827148, 188.02514791488647]
